index,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],ch_name,Condition,Significant,P_fdr,SIG
ch_name[S14_D26 hbo]:Condition[W],2.12360540500212e-08,8.54628068430389e-08,0.248482993181155,0.8037607270125948,-1.4626796938003837e-07,1.8874007748008075e-07,S14_D26 hbo,W,False,0.9961529137320693,False
ch_name[S15_D11 hbo]:Condition[W],1.971664009860797e-08,8.54628068430389e-08,0.2307043359202978,0.8175445048127427,-1.4778738333145157e-07,1.8722066352866754e-07,S15_D11 hbo,W,False,0.9961529137320693,False
ch_name[S15_D14 hbo]:Condition[W],-8.626966005817882e-08,8.54628068430389e-08,-1.0094409866109568,0.3127631901921055,-2.5377368348823836e-07,8.123436337188074e-08,S15_D14 hbo,W,False,0.9165904054314674,False
ch_name[S15_D25 hbo]:Condition[W],4.348305516272326e-08,8.54628068430389e-08,0.5087950743600581,0.610895872346365,-1.240209682673363e-07,2.1098707859278283e-07,S15_D25 hbo,W,False,0.9441133410853934,False
ch_name[S16_D14 hbo]:Condition[W],-6.433216604641114e-08,8.54628068430389e-08,-0.7527504469232291,0.4515998891864732,-2.3183618947647068e-07,1.0317185738364842e-07,S16_D14 hbo,W,False,0.9165904054314674,False
ch_name[S16_D25 hbo]:Condition[W],-2.188057339828977e-09,8.54628068430389e-08,-0.025602451179114277,0.9795744309539276,-1.6969208076988853e-07,1.653159660902306e-07,S16_D25 hbo,W,False,0.9961529137320693,False
ch_name[S16_D26 hbo]:Condition[W],4.404135675658113e-08,8.546280684303891e-08,0.5153277593312321,0.6063240041290198,-1.2346266667347844e-07,2.1154538018664073e-07,S16_D26 hbo,W,False,0.9441133410853934,False
ch_name[S16_D27 hbo]:Condition[W],6.048564705158036e-08,8.546280684303891e-08,0.7077423417963368,0.4791052779527579,-1.0701837637847923e-07,2.2798967048163994e-07,S16_D27 hbo,W,False,0.9165904054314674,False
ch_name[S16_D32 hbo]:Condition[W],8.612675395510046e-08,3.062948759639191e-07,0.2811890133129293,0.7785654309606937,-5.142001715833441e-07,6.86453679493545e-07,S16_D32 hbo,W,False,0.9961529137320693,False
ch_name[S17_D13 hbo]:Condition[W],1.3546731595864588e-07,8.546280684303891e-08,1.5851025839514645,0.11294302860607666,-3.2036707471413705e-08,3.0297133938870544e-07,S17_D13 hbo,W,False,0.702123103135983,False
ch_name[S17_D14 hbo]:Condition[W],1.666641114005609e-07,8.546280684303892e-08,1.950136176859442,0.05115989035832119,-8.399120294987145e-10,3.341681348306205e-07,S17_D14 hbo,W,False,0.5329195547167166,False
ch_name[S17_D27 hbo]:Condition[W],8.202165101046828e-09,8.54628068430389e-08,0.09597350477981532,0.923541615527955,-1.5930185832901274e-07,1.7570618853110638e-07,S17_D27 hbo,W,False,0.9961529137320693,False
ch_name[S18_D26 hbo]:Condition[W],6.875644490662627e-08,8.54628068430389e-08,0.804518918187469,0.4210973480478891,-9.874757852343328e-08,2.3626046833668583e-07,S18_D26 hbo,W,False,0.9165904054314674,False
ch_name[S18_D27 hbo]:Condition[W],1.6176871389611e-08,8.54628068430389e-08,0.1892855148008591,0.8498690476215867,-1.5132715204044856e-07,1.8368089481967056e-07,S18_D27 hbo,W,False,0.9961529137320693,False
ch_name[S19_D33 hbo]:Condition[W],8.618832157870034e-07,3.062948759639191e-07,2.813900209968029,0.004894441938904727,2.6155629024855876e-07,1.4622101413254478e-06,S19_D33 hbo,W,True,0.20799520840582142,False
ch_name[S19_D4 hbo]:Condition[W],2.1790302621862503e-07,8.546280684303892e-08,2.5496825375607655,0.010782105054298679,5.039900278856542e-08,3.854070496486846e-07,S19_D4 hbo,W,True,0.3052165123063011,False
ch_name[S19_D6 hbo]:Condition[W],1.4190931443202143e-07,8.54628068430389e-08,1.6604803852587273,0.09681785064212119,-2.5594708998038128e-08,3.0941333786208096e-07,S19_D6 hbo,W,False,0.6911774833169617,False
ch_name[S19_D8 hbo]:Condition[W],9.874535976126703e-08,8.546280684303891e-08,1.1554191046243412,0.24791884216814453,-6.875866366879255e-08,2.662493831913266e-07,S19_D8 hbo,W,False,0.8752826851261408,False
ch_name[S1_D2 hbo]:Condition[W],1.8477576540579662e-08,8.54628068430389e-08,0.21620605761890788,0.8288271319188366,-1.490264468894799e-07,1.8598159997063923e-07,S1_D2 hbo,W,False,0.9961529137320693,False
ch_name[S1_D4 hbo]:Condition[W],-3.304540331026387e-08,8.546280684303891e-08,-0.3866641470242733,0.6990048620115755,-2.0054942674032346e-07,1.344586201197957e-07,S1_D4 hbo,W,False,0.9743060704991442,False
ch_name[S20_D3 hbo]:Condition[W],2.714268920290594e-08,8.546280684303891e-08,0.31759651017262086,0.7507910216678484,-1.4036133422715363e-07,1.9464671263296554e-07,S20_D3 hbo,W,False,0.9938528632149936,False
ch_name[S20_D5 hbo]:Condition[W],-3.3459633242277513e-09,8.546280684303892e-08,-0.039151104999078146,0.9687699162789528,-1.7084998675428737e-07,1.6415806010583186e-07,S20_D5 hbo,W,False,0.9961529137320693,False
ch_name[S20_D6 hbo]:Condition[W],1.0138673305337159e-07,8.546280684303891e-08,1.1863258041545321,0.23549366002869465,-6.6117290376688e-08,2.6889075648343115e-07,S20_D6 hbo,W,False,0.8752826851261408,False
ch_name[S20_D7 hbo]:Condition[W],5.674401934109913e-09,8.546280684303891e-08,0.06639615692158961,0.947062429785645,-1.6182962149594966e-07,1.731784253641695e-07,S20_D7 hbo,W,False,0.9961529137320693,False
ch_name[S21_D10 hbo]:Condition[W],-3.5562898427795035e-08,8.546280684303892e-08,-0.4161213484727911,0.6773212089784968,-2.0306692185785465e-07,1.3194112500226458e-07,S21_D10 hbo,W,False,0.9743060704991442,False
ch_name[S21_D6 hbo]:Condition[W],6.778969041917648e-08,8.54628068430389e-08,0.793206927355886,0.42765727214416993,-9.971433301088308e-08,2.3529371384923603e-07,S21_D6 hbo,W,False,0.9165904054314674,False
ch_name[S21_D7 hbo]:Condition[W],-5.0509485337231634e-08,8.546280684303891e-08,-0.5910113089311169,0.5545128436516333,-2.1801350876729123e-07,1.1699453809282794e-07,S21_D7 hbo,W,False,0.9441133410853934,False
ch_name[S21_D8 hbo]:Condition[W],4.451981516622052e-08,8.54628068430389e-08,0.520926199486821,0.6024181834437047,-1.2298420826383904e-07,2.1202383859628008e-07,S21_D8 hbo,W,False,0.9441133410853934,False
ch_name[S22_D5 hbo]:Condition[W],-8.475606465695314e-08,8.54628068430389e-08,-0.991730412185224,0.32132905141399326,-2.522600880870127e-07,8.274795877310641e-08,S22_D5 hbo,W,False,0.9165904054314674,False
ch_name[S22_D7 hbo]:Condition[W],-2.088313256887733e-08,8.546280684303888e-08,-0.24435346018100393,0.8069570827676118,-1.8838715599893686e-07,1.466208908611822e-07,S22_D7 hbo,W,False,0.9961529137320693,False
ch_name[S22_D9 hbo]:Condition[W],-5.029006067345178e-08,8.54628068430389e-08,-0.5884438217178447,0.5562344311858449,-2.1779408410351133e-07,1.1721396275660779e-07,S22_D9 hbo,W,False,0.9441133410853934,False
ch_name[S23_D10 hbo]:Condition[W],-1.9235218459693945e-08,8.54628068430389e-08,-0.22507122302946794,0.8219238673507447,-1.867392418897535e-07,1.4826880497036562e-07,S23_D10 hbo,W,False,0.9961529137320693,False
ch_name[S23_D12 hbo]:Condition[W],1.6754826988412845e-08,8.54628068430389e-08,0.19604817121423104,0.8445724623223503,-1.507491964416467e-07,1.842588504184724e-07,S23_D12 hbo,W,False,0.9961529137320693,False
ch_name[S23_D8 hbo]:Condition[W],1.1660938600027424e-08,8.54628068430389e-08,0.13644460123389018,0.8914698166586643,-1.5584308483003214e-07,1.7916496203008698e-07,S23_D8 hbo,W,False,0.9961529137320693,False
ch_name[S24_D10 hbo]:Condition[W],-2.2420860722843376e-08,8.546280684303888e-08,-0.2623464118610282,0.7930543831737855,-1.899248841529029e-07,1.4508316270721616e-07,S24_D10 hbo,W,False,0.9961529137320693,False
ch_name[S24_D11 hbo]:Condition[W],-1.3020139084335684e-08,8.54628068430389e-08,-0.15234860128393032,0.8789119939860239,-1.8052416251439524e-07,1.5448388434572388e-07,S24_D11 hbo,W,False,0.9961529137320693,False
ch_name[S24_D34 hbo]:Condition[W],-2.8428751384225298e-08,3.062948759639191e-07,-0.09281497542118253,0.9260505537023039,-6.287556769226699e-07,5.718981741542193e-07,S24_D34 hbo,W,False,0.9961529137320693,False
ch_name[S24_D7 hbo]:Condition[W],4.111342735040264e-09,8.54628068430389e-08,0.048106806772578406,0.9616311214683152,-1.633926806950193e-07,1.7161536616509982e-07,S24_D7 hbo,W,False,0.9961529137320693,False
ch_name[S24_D9 hbo]:Condition[W],-4.3377699809050494e-08,8.54628068430389e-08,-0.5075623117401004,0.6117603269315001,-2.1088172323911004e-07,1.2412632362100908e-07,S24_D9 hbo,W,False,0.9441133410853934,False
ch_name[S25_D11 hbo]:Condition[W],3.517914420188002e-08,8.54628068430389e-08,0.41163104163534064,0.6806098757173998,-1.3232487922817953e-07,2.0268316763193958e-07,S25_D11 hbo,W,False,0.9743060704991442,False
ch_name[S25_D12 hbo]:Condition[W],1.588621755825091e-07,8.54628068430389e-08,1.8588457535015854,0.06304900505182702,-8.641847847550464e-09,3.2636619901256865e-07,S25_D12 hbo,W,False,0.5713854602871231,False
ch_name[S25_D13 hbo]:Condition[W],2.0572241223552977e-07,8.546280684303891e-08,2.407157216511269,0.016077247073938355,3.821838880547019e-08,3.7322643566558933e-07,S25_D13 hbo,W,True,0.36977668270058217,False
ch_name[S25_D14 hbo]:Condition[W],8.530202114903816e-08,8.546280684303888e-08,0.9981186471643037,0.31822182893246287,-8.220200228102137e-08,2.528060445790977e-07,S25_D14 hbo,W,False,0.9165904054314674,False
ch_name[S25_D35 hbo]:Condition[W],2.2369410961142405e-07,3.062948759639191e-07,0.7303227287346942,0.46519293834629516,-3.7663281592702054e-07,8.240210351498686e-07,S25_D35 hbo,W,False,0.9165904054314674,False
ch_name[S26_D12 hbo]:Condition[W],1.9287767221024572e-07,8.54628068430389e-08,2.256860958995708,0.024016764220642105,2.537364878018616e-08,3.603816956403053e-07,S26_D12 hbo,W,True,0.4651668017471734,False
ch_name[S26_D13 hbo]:Condition[W],-4.244367307080947e-08,8.54628068430389e-08,-0.49663326818602593,0.6194476884700502,-2.0994769650086904e-07,1.2506035035925008e-07,S26_D13 hbo,W,False,0.9498197889874103,False
ch_name[S2_D1 hbo]:Condition[W],1.1674960231105332e-08,8.54628068430389e-08,0.13660866828944174,0.8913401244386794,-1.5582906319895422e-07,1.791789836611649e-07,S2_D1 hbo,W,False,0.9961529137320693,False
ch_name[S2_D2 hbo]:Condition[W],6.758622518317863e-08,8.54628068430389e-08,0.7908261813505328,0.42904542965260495,-9.991779824688092e-08,2.350902486132382e-07,S2_D2 hbo,W,False,0.9165904054314674,False
ch_name[S2_D28 hbo]:Condition[W],2.465621688602648e-07,3.062948759639191e-07,0.8049830023578629,0.42082948856440583,-3.537647566781798e-07,8.468890943987093e-07,S2_D28 hbo,W,False,0.9165904054314674,False
ch_name[S2_D3 hbo]:Condition[W],6.405205932028374e-08,8.54628068430389e-08,0.7494729191134786,0.4535722150619169,-1.0345196410977582e-07,2.315560827503433e-07,S2_D3 hbo,W,False,0.9165904054314674,False
ch_name[S3_D2 hbo]:Condition[W],1.8716684688953766e-07,8.54628068430389e-08,2.1900386121566138,0.028521436641810033,1.9662823459478106e-08,3.5467087031959725e-07,S3_D2 hbo,W,True,0.46857567370066106,False
ch_name[S3_D3 hbo]:Condition[W],1.2823995060025484e-07,8.546280684303888e-08,1.5005352075058864,0.13347582060065677,-3.926407282980469e-08,2.957439740303144e-07,S3_D3 hbo,W,False,0.702123103135983,False
ch_name[S3_D4 hbo]:Condition[W],2.4703651862729427e-07,8.54628068430389e-08,2.890573428988845,0.0038453968532678874,7.953249519723471e-08,4.1454054205735383e-07,S3_D4 hbo,W,True,0.20620427728111662,False
ch_name[S3_D6 hbo]:Condition[W],2.248285460063783e-07,8.54628068430389e-08,2.6307180200540183,0.00852046988563249,5.7324522576318734e-08,3.923325694364379e-07,S3_D6 hbo,W,True,0.26129440982606306,False
ch_name[S4_D1 hbo]:Condition[W],9.025880829066501e-08,8.54628068430389e-08,1.0561179959421934,0.29091430957464004,-7.724521513939454e-08,2.5776283172072456e-07,S4_D1 hbo,W,False,0.9165904054314674,False
ch_name[S4_D3 hbo]:Condition[W],-3.480785454468314e-08,8.546280684303888e-08,-0.40728658267228807,0.6837975161438747,-2.0231187797474267e-07,1.326961688853764e-07,S4_D3 hbo,W,False,0.9743060704991442,False
ch_name[S4_D5 hbo]:Condition[W],1.677699672078121e-09,8.546280684303888e-08,0.019630757917410632,0.9843379272873987,-1.658263237579814e-07,1.6918172310213765e-07,S4_D5 hbo,W,False,0.9961529137320693,False
ch_name[S5_D15 hbo]:Condition[W],-4.437264633201305e-08,8.546280684303888e-08,-0.5192041774793088,0.6036183662013184,-2.1187666976207258e-07,1.2313137709804648e-07,S5_D15 hbo,W,False,0.9441133410853934,False
ch_name[S5_D16 hbo]:Condition[W],2.185611280797146e-08,8.54628068430389e-08,0.2557382985105138,0.7981529203413249,-1.456479106220881e-07,1.8936013623803101e-07,S5_D16 hbo,W,False,0.9961529137320693,False
ch_name[S5_D17 hbo]:Condition[W],-1.269281976945644e-08,8.54628068430389e-08,-0.14851863914051044,0.8819334771715723,-1.8019684319951599e-07,1.5481120366060313e-07,S5_D17 hbo,W,False,0.9961529137320693,False
ch_name[S5_D29 hbo]:Condition[W],-3.8596357512983347e-07,3.062948759639191e-07,-1.2601045770524062,0.20763163935886275,-9.862905006682781e-07,2.1436335040861113e-07,S5_D29 hbo,W,False,0.8752826851261408,False
ch_name[S6_D16 hbo]:Condition[W],1.7954613278045347e-07,8.54628068430389e-08,2.1008686633731575,0.03565249691200682,1.2042109350393914e-08,3.4705015621051306e-07,S6_D16 hbo,W,True,0.46857567370066106,False
ch_name[S6_D18 hbo]:Condition[W],2.465036977611607e-07,8.54628068430389e-08,2.884338893922472,0.00392236397002124,7.899967433110114e-08,4.1400772119122026e-07,S6_D18 hbo,W,True,0.20620427728111662,False
ch_name[S7_D15 hbo]:Condition[W],-7.108985252784249e-08,8.546280684303888e-08,-0.8318221124939907,0.4055093605524738,-2.3859387595790204e-07,9.641417090221704e-08,S7_D15 hbo,W,False,0.9165904054314674,False
ch_name[S7_D17 hbo]:Condition[W],-3.8071321220940025e-08,8.546280684303888e-08,-0.4454723946858178,0.6559784049801627,-2.0557534465099955e-07,1.2943270220911951e-07,S7_D17 hbo,W,False,0.9628539900786605,False
ch_name[S7_D19 hbo]:Condition[W],-1.1180357951130709e-08,8.54628068430389e-08,-0.1308213287642725,0.895916650084044,-1.7868438138119026e-07,1.5632366547892886e-07,S7_D19 hbo,W,False,0.9961529137320693,False
ch_name[S8_D16 hbo]:Condition[W],1.5759909309775644e-07,8.54628068430389e-08,1.8440664298237144,0.06517345956375503,-9.904930332303114e-09,3.2510311652781603e-07,S8_D16 hbo,W,False,0.5713854602871231,False
ch_name[S8_D17 hbo]:Condition[W],3.2472913513427967e-08,8.54628068430389e-08,0.37996544594033477,0.7039710650666524,-1.350311099166316e-07,1.9997693694348752e-07,S8_D17 hbo,W,False,0.9743060704991442,False
ch_name[S8_D18 hbo]:Condition[W],1.715415890709985e-07,8.54628068430389e-08,2.007207525796011,0.044727570629344425,4.037565640938935e-09,3.39045612501058e-07,S8_D18 hbo,W,True,0.5309595481160887,False
ch_name[S8_D20 hbo]:Condition[W],1.011652048652406e-07,8.54628068430389e-08,1.1837337036102822,0.23651849292336036,-6.633881856481896e-08,2.686692282953002e-07,S8_D20 hbo,W,False,0.8752826851261408,False
ch_name[S9_D17 hbo]:Condition[W],-5.2185609091801086e-08,8.546280684303888e-08,-0.6106236270433436,0.5414487772952659,-2.1968963252186062e-07,1.1531841433825845e-07,S9_D17 hbo,W,False,0.9441133410853934,False
ch_name[S9_D19 hbo]:Condition[W],-1.715023426866639e-08,8.54628068430389e-08,-0.20067483039919964,0.8409528417815473,-1.8465425769872593e-07,1.5035378916139318e-07,S9_D19 hbo,W,False,0.9961529137320693,False
ch_name[S9_D20 hbo]:Condition[W],-3.814152524314647e-08,8.54628068430389e-08,-0.4462938517008603,0.6553849968811809,-2.0564554867320603e-07,1.293624981869131e-07,S9_D20 hbo,W,False,0.9628539900786605,False
ch_name[S9_D21 hbo]:Condition[W],-1.1963365867895954e-08,8.54628068430389e-08,-0.13998330162345227,0.8886731838490568,-1.7946738929795552e-07,1.555406575621636e-07,S9_D21 hbo,W,False,0.9961529137320693,False
