index,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],ch_name,Condition,Significant,P_fdr,SIG
ch_name[S4_D3 hbo]:Condition[V],1.3493215192016671e-08,1.688510466656865e-08,0.7991194285417912,0.4242211650719978,-1.9600981829647088e-08,4.658741221368043e-08,S4_D3 hbo,V,False,0.619497574390854,False
ch_name[S4_D5 hbo]:Condition[V],4.773497856822433e-09,1.688510466656865e-08,0.2827046649153222,0.7774032399844102,-2.8320699164841326e-08,3.786769487848619e-08,S4_D5 hbo,V,False,0.8577627125306769,False
ch_name[S5_D15 hbo]:Condition[V],-1.679801587923534e-08,1.688510466656865e-08,-0.9948422713952293,0.3198129834340684,-4.9892212900899103e-08,1.629618114242842e-08,S5_D15 hbo,V,False,0.5325392665327474,False
ch_name[S5_D16 hbo]:Condition[V],1.7635440881262323e-08,1.688510466656865e-08,1.044437759167658,0.2962829015505277,-1.5458756140401436e-08,5.072963790292608e-08,S5_D16 hbo,V,False,0.5024521095419088,False
ch_name[S5_D17 hbo]:Condition[V],2.3545610179885237e-08,1.6885104666568646e-08,1.3944604220608674,0.16317861307167492,-9.548586841778516e-09,5.6639807201548986e-08,S5_D17 hbo,V,False,0.34467959471855225,False
ch_name[S5_D29 hbo]:Condition[V],-7.71635561512479e-08,1.0000709569256518e-07,-0.7715808125101314,0.4403627421550025,-2.731738619071265e-07,1.1884674960463065e-07,S5_D29 hbo,V,False,0.640153543099878,False
ch_name[S6_D16 hbo]:Condition[V],4.041187271190678e-09,1.6885104666568652e-08,0.2393344519321785,0.8108462527541518,-2.905300975047309e-08,3.7135384292854446e-08,S6_D16 hbo,V,False,0.877621826510376,False
ch_name[S6_D18 hbo]:Condition[V],5.403754631986478e-08,1.688510466656865e-08,3.200308638113178,0.0013728049613747394,2.094334929820102e-08,8.713174334152854e-08,S6_D18 hbo,V,True,0.011481641495134184,True
ch_name[S7_D15 hbo]:Condition[V],-1.2314988539954084e-08,1.6885104666568646e-08,-0.7293403732543583,0.46579348169179846,-4.540918556161784e-08,2.077920848170967e-08,S7_D15 hbo,V,False,0.657542748092627,False
ch_name[S7_D17 hbo]:Condition[V],2.204855417668378e-08,1.6885104666568652e-08,1.3057990822134733,0.1916208922686421,-1.1045642844979984e-08,5.514275119834755e-08,S7_D17 hbo,V,False,0.3826667246175992,False
ch_name[S7_D19 hbo]:Condition[V],2.0375500007436373e-08,1.688510466656865e-08,1.2067144628234652,0.22754212728994083,-1.2718697014227386e-08,5.3469697029100136e-08,S7_D19 hbo,V,False,0.41827170817263354,False
ch_name[S8_D16 hbo]:Condition[V],2.1849221505241634e-08,1.688510466656865e-08,1.2939938446755144,0.1956675469563377,-1.1244975516422125e-08,5.494341852690539e-08,S8_D16 hbo,V,False,0.38712718967705523,False
ch_name[S8_D17 hbo]:Condition[V],2.7562221946213355e-08,1.6885104666568652e-08,1.6323394192980434,0.10260800345945946,-5.531975075450411e-09,6.065641896787712e-08,S8_D17 hbo,V,False,0.2632266156300688,False
ch_name[S8_D18 hbo]:Condition[V],5.511580661089543e-08,1.6885104666568646e-08,3.2641673059937237,0.0010978631509933972,2.2021609589231675e-08,8.821000363255918e-08,S8_D18 hbo,V,True,0.010199458766385094,True
ch_name[S8_D20 hbo]:Condition[V],1.8749501386575466e-08,1.6885104666568652e-08,1.1104166516478984,0.26681952600556835,-1.43446956350883e-08,5.184369840823923e-08,S8_D20 hbo,V,False,0.46989249659543175,False
ch_name[S9_D17 hbo]:Condition[V],2.54562053712507e-08,1.688510466656865e-08,1.5076131225678597,0.13165357221257498,-7.637991650413058e-09,5.8550402392914464e-08,S9_D17 hbo,V,False,0.31056740111684356,False
ch_name[S9_D19 hbo]:Condition[V],1.2299488697630232e-08,1.6885104666568652e-08,0.7284224137492245,0.4663550468809121,-2.0794708324033534e-08,4.5393685719294e-08,S9_D19 hbo,V,False,0.657542748092627,False
ch_name[S9_D20 hbo]:Condition[V],-1.133632642479061e-08,1.6885104666568652e-08,-0.6713802874574867,0.5019782994569468,-4.443052344645438e-08,2.1757870596873155e-08,S9_D20 hbo,V,False,0.6944662187975806,False
ch_name[S9_D21 hbo]:Condition[V],-2.119538804702853e-08,1.688510466656865e-08,-1.2552713451041821,0.20938027367800227,-5.428958506869229e-08,1.189880897463523e-08,S9_D21 hbo,V,False,0.3971749521314682,False
ch_name[S10_D18 hbo]:Condition[W],3.286660925074294e-08,1.6885104666568652e-08,1.946485372744924,0.05159646331004299,-2.2758777092082762e-10,6.59608062724067e-08,S10_D18 hbo,W,False,0.1636853318801364,False
ch_name[S10_D20 hbo]:Condition[W],1.0860778966338818e-08,1.6885104666568652e-08,0.6432165616267937,0.5200835883361083,-2.223341805532495e-08,4.3954975988002583e-08,S10_D20 hbo,W,False,0.7114898160137096,False
ch_name[S10_D22 hbo]:Condition[W],2.6134514341811516e-08,1.6885104666568652e-08,1.5477851548978585,0.12167403180693978,-6.95968267985225e-09,5.922871136347528e-08,S10_D22 hbo,W,False,0.29075353055164826,False
ch_name[S10_D30 hbo]:Condition[W],1.1020594341485078e-07,1.0000709569256516e-07,1.1019812409475243,0.270469827118756,-8.580436234102775e-08,3.0621624917072933e-07,S10_D30 hbo,W,False,0.46989249659543175,False
ch_name[S11_D19 hbo]:Condition[W],-3.1379329980870375e-08,1.688510466656865e-08,-1.858403048161099,0.06311179975583442,-6.447352700253414e-08,1.7148670407933844e-09,S11_D19 hbo,W,False,0.1903700189356317,False
ch_name[S11_D21 hbo]:Condition[W],-1.8812861607150057e-08,1.688510466656865e-08,-1.1141690844474441,0.26520665560265055,-5.1907058628813816e-08,1.4281335414513703e-08,S11_D21 hbo,W,False,0.46989249659543175,False
ch_name[S11_D23 hbo]:Condition[W],-2.0777305358414828e-08,1.688510466656865e-08,-1.230510901099267,0.21850584739795975,-5.387150238007859e-08,1.2316891663248932e-08,S11_D23 hbo,W,False,0.4115601526323797,False
ch_name[S12_D20 hbo]:Condition[W],-1.1873776657673945e-08,1.688510466656865e-08,-0.7032101305941686,0.48192480681828287,-4.4967973679337706e-08,2.1220420363989813e-08,S12_D20 hbo,W,False,0.6769020187371301,False
ch_name[S12_D21 hbo]:Condition[W],-4.396457447839615e-09,1.688510466656865e-08,-0.26037490052071155,0.7945746019049826,-3.749065446950337e-08,2.8697739573824144e-08,S12_D21 hbo,W,False,0.8676660341276962,False
ch_name[S12_D22 hbo]:Condition[W],2.3333298086359176e-09,1.6885104666568652e-08,0.13818864938727626,0.8900913255089857,-3.076086721302785e-08,3.5427526830299685e-08,S12_D22 hbo,W,False,0.9412459993888125,False
ch_name[S12_D24 hbo]:Condition[W],-1.4091598624504738e-08,1.6885104666568652e-08,-0.8345579670823797,0.4039666367120527,-4.71857956461685e-08,1.9002598397159028e-08,S12_D24 hbo,W,False,0.6018612239272687,False
ch_name[S13_D21 hbo]:Condition[W],-3.1575195581023e-08,1.6885104666568652e-08,-1.8700029525751012,0.0614834078459301,-6.466939260268676e-08,1.5190014406407656e-09,S13_D21 hbo,W,False,0.18699086022563866,False
ch_name[S13_D23 hbo]:Condition[W],-3.4103246729346074e-08,1.688510466656865e-08,-2.0197237389276106,0.04341205130668089,-6.719744375100983e-08,-1.0090497076823145e-09,S13_D23 hbo,W,True,0.15817460278077788,False
ch_name[S13_D24 hbo]:Condition[W],-2.747819293462103e-08,1.6885104666568652e-08,-1.6273629022286111,0.10366004564748739,-6.05723899562848e-08,5.616004087042737e-09,S13_D24 hbo,W,False,0.2632266156300688,False
ch_name[S13_D25 hbo]:Condition[W],-2.3847127573070867e-08,1.688510466656865e-08,-1.4123174267487097,0.15785651743579598,-5.6941324594734626e-08,9.247069448592893e-09,S13_D25 hbo,W,False,0.3397146106220639,False
ch_name[S13_D31 hbo]:Condition[W],4.351894562930691e-09,1.0000709569256518e-07,0.0435158578778148,0.9652903237414803,-1.9165841119294788e-07,2.0036220031880924e-07,S13_D31 hbo,W,False,0.9758979097166615,False
ch_name[S14_D22 hbo]:Condition[W],3.1294411313567997e-09,1.6885104666568652e-08,0.18533738423030793,0.852964417553647,-2.996475589030697e-08,3.622363815302056e-08,S14_D22 hbo,W,False,0.915588400592904,False
ch_name[S14_D24 hbo]:Condition[W],-2.1647542778572987e-09,1.688510466656865e-08,-0.12820496648406118,0.897986769820988,-3.525895129952106e-08,3.092944274380646e-08,S14_D24 hbo,W,False,0.943610489689745,False
ch_name[S14_D26 hbo]:Condition[W],1.5502326370415422e-08,1.688510466656865e-08,0.9181066198013547,0.35856304950300666,-1.7591870651248337e-08,4.859652339207918e-08,S14_D26 hbo,W,False,0.5660148767604576,False
ch_name[S15_D11 hbo]:Condition[W],-1.0267002928164986e-08,1.6885104666568656e-08,-0.6080508904687423,0.5431537219913976,-4.336119994982876e-08,2.2827194093498784e-08,S15_D11 hbo,W,False,0.7234388795659167,False
ch_name[S15_D14 hbo]:Condition[W],-7.144513441772874e-09,1.6885104666568646e-08,-0.4231252090440708,0.672203910686112,-4.023871046343663e-08,2.5949683579890878e-08,S15_D14 hbo,W,False,0.7980315952625205,False
ch_name[S15_D25 hbo]:Condition[W],-1.0809126293159708e-08,1.6885104666568652e-08,-0.640157494229872,0.5220702136843987,-4.390332331482347e-08,2.228507072850406e-08,S15_D25 hbo,W,False,0.7115623653179952,False
ch_name[S16_D14 hbo]:Condition[W],-1.1715001097975348e-08,1.6885104666568652e-08,-0.6938068391823621,0.4878033530224658,-4.4809198119639114e-08,2.1379195923688418e-08,S16_D14 hbo,W,False,0.6799683102737403,False
ch_name[S16_D25 hbo]:Condition[W],2.14951796650497e-08,1.6885104666568652e-08,1.273026142835151,0.20300876518730904,-1.1599017356614065e-08,5.458937668671347e-08,S16_D25 hbo,W,False,0.39225389925487303,False
ch_name[S16_D26 hbo]:Condition[W],3.341297230990831e-08,1.688510466656865e-08,1.9788430672901727,0.04783367789444723,3.187752882445531e-10,6.650716933157207e-08,S16_D26 hbo,W,True,0.16130380028364674,False
ch_name[S16_D27 hbo]:Condition[W],2.2050807012482716e-08,1.6885104666568646e-08,1.3059325037020237,0.1915755119220277,-1.1043390009181037e-08,5.514500403414647e-08,S16_D27 hbo,W,False,0.3826667246175992,False
ch_name[S16_D32 hbo]:Condition[W],-3.536634761356334e-08,1.000070956925652e-07,-0.35363838304318007,0.7236099052778886,-2.3137665336944195e-07,1.6064395814231527e-07,S16_D32 hbo,W,False,0.8400266408273281,False
ch_name[S17_D13 hbo]:Condition[W],1.7289208811084217e-08,1.688510466656865e-08,1.023932581556078,0.3058671196984475,-1.5804988210579542e-08,5.038340583274798e-08,S17_D13 hbo,W,False,0.5139684933745602,False
ch_name[S17_D14 hbo]:Condition[W],1.0288115719609593e-08,1.6885104666568652e-08,0.6093012701294861,0.5423247653646852,-2.2806081302054174e-08,4.338231274127336e-08,S17_D14 hbo,W,False,0.7234388795659167,False
ch_name[S17_D27 hbo]:Condition[W],1.2500672133796001e-08,1.688510466656865e-08,0.7403372606002542,0.4590953773640408,-2.0593524887867757e-08,4.559486915545976e-08,S17_D27 hbo,W,False,0.6548337165502598,False
ch_name[S18_D26 hbo]:Condition[W],3.5002484862536165e-08,1.688510466656865e-08,2.0729800349913545,0.03817413764994332,1.9082878408724056e-09,6.809668188419992e-08,S18_D26 hbo,W,True,0.1478745542650436,False
ch_name[S18_D27 hbo]:Condition[W],1.2881457635297547e-08,1.6885104666568652e-08,0.7628888235914787,0.44552970215031995,-2.021273938636622e-08,4.597565465696131e-08,S18_D27 hbo,W,False,0.640448946841085,False
ch_name[S19_D33 hbo]:Condition[W],-3.2353339118133294e-08,1.0000709569256518e-07,-0.32351043587538697,0.7463087054142865,-2.2836364487401184e-07,1.6365696663774527e-07,S19_D33 hbo,W,False,0.8505779007407411,False
ch_name[S19_D4 hbo]:Condition[W],4.8784973367375755e-09,1.6885104666568652e-08,0.28892313272991815,0.7726402009376397,-2.821569968492619e-08,3.797269435840134e-08,S19_D4 hbo,W,False,0.8577627125306769,False
ch_name[S19_D6 hbo]:Condition[W],1.5305840938138256e-08,1.688510466656865e-08,0.9064700065758415,0.36468713327967484,-1.7788356083525503e-08,4.8400037959802015e-08,S19_D6 hbo,W,False,0.5710845321145547,False
ch_name[S19_D8 hbo]:Condition[W],8.378568278586613e-09,1.688510466656865e-08,0.4962106213753951,0.6197458180235558,-2.4715628743077145e-08,4.1472765300250374e-08,S19_D8 hbo,W,False,0.7653236947404983,False
ch_name[S1_D2 hbo]:Condition[W],-6.8340010305619336e-09,1.688510466656865e-08,-0.40473548524059716,0.6856719554406812,-3.992819805222569e-08,2.6260195991101827e-08,S1_D2 hbo,W,False,0.8061574428184367,False
ch_name[S1_D4 hbo]:Condition[W],1.4488195272940417e-08,1.6885104666568652e-08,0.858045926219578,0.3908671041876408,-1.860600174872335e-08,4.758239229460418e-08,S1_D4 hbo,W,False,0.5901523484644081,False
ch_name[S20_D3 hbo]:Condition[W],-4.481212510622885e-09,1.6885104666568652e-08,-0.26539441709801054,0.7907056365239479,-3.757540953228665e-08,2.8612984511040882e-08,S20_D3 hbo,W,False,0.8670495932416667,False
ch_name[S20_D5 hbo]:Condition[W],-2.4165234818774746e-09,1.688510466656865e-08,-0.14311569454834505,0.8861988100792115,-3.551072050354123e-08,3.067767353978629e-08,S20_D5 hbo,W,False,0.9398304383548987,False
ch_name[S20_D6 hbo]:Condition[W],9.77827329291301e-09,1.688510466656865e-08,0.5791064660838805,0.5625173373143239,-2.331592372875075e-08,4.287247031457677e-08,S20_D6 hbo,W,False,0.7366775093653779,False
ch_name[S20_D7 hbo]:Condition[W],-1.0305325542771655e-08,1.6885104666568656e-08,-0.6103205011915318,0.5416495189228367,-4.339952256443543e-08,2.2788871478892118e-08,S20_D7 hbo,W,False,0.7234388795659167,False
ch_name[S21_D10 hbo]:Condition[W],-2.4220817107461687e-08,1.6885104666568652e-08,-1.4344487396289134,0.15144424730376235,-5.731501412912545e-08,8.873379914202079e-09,S21_D10 hbo,W,False,0.3377665636835427,False
ch_name[S21_D6 hbo]:Condition[W],-1.0012467770344802e-08,1.6885104666568652e-08,-0.5929763521199132,0.5531969784210732,-4.3106664792008564e-08,2.3081729251318964e-08,S21_D6 hbo,W,False,0.7296648317525266,False
ch_name[S21_D7 hbo]:Condition[W],-2.074599837844964e-08,1.688510466656865e-08,-1.2286567828937003,0.21920051607594138,-5.38401954001134e-08,1.2348198643214118e-08,S21_D7 hbo,W,False,0.4115601526323797,False
ch_name[S21_D8 hbo]:Condition[W],-1.6508270081688842e-09,1.688510466656865e-08,-0.09776824252901485,0.9221163253283058,-3.4745024029832645e-08,3.1443370013494874e-08,S21_D8 hbo,W,False,0.9505288731675533,False
ch_name[S22_D5 hbo]:Condition[W],-3.513891696832269e-08,1.6885104666568652e-08,-2.0810600622390774,0.03742840881287525,-6.823311398998646e-08,-2.044719946658927e-09,S22_D5 hbo,W,True,0.1465282387567882,False
ch_name[S22_D7 hbo]:Condition[W],-3.2061559481426615e-08,1.6885104666568652e-08,-1.8988072691611027,0.05758982109694592,-6.515575650309038e-08,1.0326375402371507e-09,S22_D7 hbo,W,False,0.17660878469730082,False
ch_name[S22_D9 hbo]:Condition[W],-3.609616323180187e-08,1.6885104666568652e-08,-2.1377518199972902,0.032536891259275495,-6.919036025346564e-08,-3.001966210138106e-09,S22_D9 hbo,W,True,0.13157775805948774,False
ch_name[S23_D10 hbo]:Condition[W],-2.342626432738109e-08,1.6885104666568646e-08,-1.387392307597802,0.16532216935770683,-5.6520461349044844e-08,9.667932694282664e-09,S23_D10 hbo,W,False,0.34567362683884156,False
ch_name[S23_D12 hbo]:Condition[W],8.62665965916411e-09,1.688510466656865e-08,0.510903534773125,0.6094186059171164,-2.4467537362499647e-08,4.172085668082787e-08,S23_D12 hbo,W,False,0.7576555641131717,False
ch_name[S23_D8 hbo]:Condition[W],2.249355897013528e-09,1.688510466656865e-08,0.13321539554724224,0.8940230354800975,-3.084484112465023e-08,3.534355291867729e-08,S23_D8 hbo,W,False,0.9426947766666931,False
ch_name[S24_D10 hbo]:Condition[W],-3.4323206476554046e-08,1.6885104666568646e-08,-2.032750590199873,0.04207772731200531,-6.74174034982178e-08,-1.229009454890293e-09,S24_D10 hbo,W,True,0.15619570593069093,False
ch_name[S24_D11 hbo]:Condition[W],-9.880577535849277e-09,1.688510466656865e-08,-0.5851653117325439,0.5584365667496629,-4.2974774557513036e-08,2.3213619485814483e-08,S24_D11 hbo,W,False,0.7339452020138426,False
ch_name[S24_D34 hbo]:Condition[W],1.1047667441935413e-07,1.0000709569256518e-07,1.1046883589037901,0.26929464931607683,-8.553363133652443e-08,3.064869801752327e-07,S24_D34 hbo,W,False,0.46989249659543175,False
ch_name[S24_D7 hbo]:Condition[W],-9.494310639591966e-09,1.688510466656865e-08,-0.5622891197346293,0.5739190501205149,-4.258850766125572e-08,2.3599886382071793e-08,S24_D7 hbo,W,False,0.7409190890685479,False
ch_name[S24_D9 hbo]:Condition[W],-3.426216623621555e-08,1.6885104666568652e-08,-2.0291355554373487,0.04244448530725297,-6.735636325787932e-08,-1.1679692145517855e-09,S24_D9 hbo,W,True,0.15619570593069093,False
ch_name[S25_D11 hbo]:Condition[W],9.459185398445241e-09,1.6885104666568646e-08,0.5602088696064634,0.5753369778314881,-2.3635011623218513e-08,4.255338242010899e-08,S25_D11 hbo,W,False,0.7409190890685479,False
ch_name[S25_D12 hbo]:Condition[W],1.3765709608639188e-08,1.688510466656865e-08,0.8152575823763977,0.41492488343474443,-1.9328487413024573e-08,4.6859906630302945e-08,S25_D12 hbo,W,False,0.6108838993929125,False
ch_name[S25_D13 hbo]:Condition[W],2.137332987585551e-08,1.6885104666568652e-08,1.2658097357354992,0.20558120867125695,-1.1720867145808255e-08,5.446752689751928e-08,S25_D13 hbo,W,False,0.3940306499532425,False
ch_name[S25_D14 hbo]:Condition[W],2.012039527757755e-09,1.688510466656865e-08,0.11916061922562171,0.9051481055991304,-3.1082157493906004e-08,3.5106236549421515e-08,S25_D14 hbo,W,False,0.943610489689745,False
ch_name[S25_D35 hbo]:Condition[W],-8.887813413438644e-08,1.0000709569256518e-07,-0.8887182806269006,0.3741545039490446,-2.84888439890265e-07,1.0713217162149212e-07,S25_D35 hbo,W,False,0.5785246111481026,False
ch_name[S26_D12 hbo]:Condition[W],1.9139802845438392e-08,1.688510466656865e-08,1.1335317857599005,0.25699100078214054,-1.3954394176225367e-08,5.223399986710215e-08,S26_D12 hbo,W,False,0.4590907198438238,False
ch_name[S26_D13 hbo]:Condition[W],-6.85597809298849e-09,1.688510466656865e-08,-0.4060370503099609,0.6847153774776916,-3.995017511465225e-08,2.623821892867527e-08,S26_D13 hbo,W,False,0.8061574428184367,False
ch_name[S2_D1 hbo]:Condition[W],-3.317117221817477e-08,1.688510466656865e-08,-1.964522747901671,0.049469500893092974,-6.626536923983852e-08,-7.697519651101173e-11,S2_D1 hbo,W,True,0.16130380028364674,False
ch_name[S2_D2 hbo]:Condition[W],-2.70826944672058e-09,1.6885104666568642e-08,-0.16039399815405167,0.8725707171928798,-3.5802466468384327e-08,3.0385927574943166e-08,S2_D2 hbo,W,False,0.928052092274508,False
ch_name[S2_D28 hbo]:Condition[W],-3.378130401593162e-07,1.0000709569256516e-07,-3.377890716852707,0.0007304410293776725,-5.338233459151947e-07,-1.4180273440343767e-07,S2_D28 hbo,W,True,0.008145524206393438,True
ch_name[S2_D3 hbo]:Condition[W],-9.126442038533902e-09,1.688510466656865e-08,-0.5405025446246496,0.5888505066009653,-4.222063906019766e-08,2.3967754983129858e-08,S2_D3 hbo,W,False,0.7432034911037579,False
ch_name[S3_D2 hbo]:Condition[W],3.089899778299385e-08,1.6885104666568646e-08,1.8299559518971626,0.06725652572875884,-2.1951992386699043e-09,6.399319480465761e-08,S3_D2 hbo,W,False,0.1985276703300324,False
ch_name[S3_D3 hbo]:Condition[W],2.158941156894165e-08,1.688510466656865e-08,1.2786069139202438,0.2010355140439557,-1.150478545272211e-08,5.4683608590605405e-08,S3_D3 hbo,W,False,0.39225389925487303,False
ch_name[S3_D4 hbo]:Condition[W],2.1776795835214275e-08,1.688510466656865e-08,1.2897045215438219,0.19715326910060893,-1.1317401186449485e-08,5.487099285687804e-08,S3_D4 hbo,W,False,0.3879807648610914,False
ch_name[S3_D6 hbo]:Condition[W],2.036784625762118e-08,1.688510466656865e-08,1.2062611787031514,0.22771680128417038,-1.2726350764042578e-08,5.346204327928494e-08,S3_D6 hbo,W,False,0.41827170817263354,False
ch_name[S4_D1 hbo]:Condition[W],-3.4746673762936186e-08,1.688510466656865e-08,-2.0578299305264136,0.03960646184525749,-6.784087078459995e-08,-1.6524767412724267e-09,S4_D1 hbo,W,True,0.15025956658819337,False
ch_name[S4_D3 hbo]:Condition[W],-2.2016233460175505e-08,1.6885104666568646e-08,-1.3038849266813337,0.1922728203526931,-5.511043048183926e-08,1.1077963561488247e-08,S4_D3 hbo,W,False,0.3826667246175992,False
ch_name[S4_D5 hbo]:Condition[W],-2.7006314982212584e-08,1.688510466656865e-08,-1.5994164984765087,0.10972808878768027,-6.010051200387635e-08,6.087882039451175e-09,S4_D5 hbo,W,False,0.2740377189250907,False
ch_name[S5_D15 hbo]:Condition[W],-3.97674459966368e-08,1.688510466656865e-08,-2.355179122778766,0.018513778908009853,-7.286164301830055e-08,-6.673248974973041e-09,S5_D15 hbo,W,True,0.08516338297684532,False
ch_name[S5_D16 hbo]:Condition[W],-1.1169071388547395e-08,1.6885104666568646e-08,-0.6614748092537083,0.5083078643353252,-4.4263268410211145e-08,2.1925125633116358e-08,S5_D16 hbo,W,False,0.7005891163872647,False
ch_name[S5_D17 hbo]:Condition[W],1.0095390624784626e-09,1.688510466656865e-08,0.05978873583634224,0.9523238970283645,-3.2084657959185297e-08,3.410373608414222e-08,S5_D17 hbo,W,False,0.965441306078342,False
ch_name[S5_D29 hbo]:Condition[W],-9.366784880220546e-08,1.0000709569256518e-07,-0.9366120289119545,0.3489581621803044,-2.8967815455808403e-07,1.023424569536731e-07,S5_D29 hbo,W,False,0.5632307179050527,False
ch_name[S6_D16 hbo]:Condition[W],8.634003131261361e-09,1.688510466656865e-08,0.5113384430690617,0.6091140905648591,-2.4460193890402398e-08,4.172820015292512e-08,S6_D16 hbo,W,False,0.7576555641131717,False
ch_name[S6_D18 hbo]:Condition[W],5.528937555894242e-08,1.688510466656865e-08,3.274446718024295,0.0010586910229397851,2.219517853727866e-08,8.838357258060619e-08,S6_D18 hbo,W,True,0.010199458766385094,True
ch_name[S7_D15 hbo]:Condition[W],-4.210206988812349e-08,1.6885104666568652e-08,-2.4934444126652466,0.012651039153454656,-7.519626690978726e-08,-9.007872866459723e-09,S7_D15 hbo,W,True,0.0646608667843238,False
ch_name[S7_D17 hbo]:Condition[W],-1.8616241536476496e-08,1.688510466656865e-08,-1.102524497424963,0.27023371435610744,-5.1710438558140256e-08,1.4477955485187263e-08,S7_D17 hbo,W,False,0.46989249659543175,False
ch_name[S7_D19 hbo]:Condition[W],-2.4134733376690466e-08,1.6885104666568652e-08,-1.4293505342892887,0.15290350821636692,-5.7228930398354235e-08,8.9594636449733e-09,S7_D19 hbo,W,False,0.33787802760915014,False
ch_name[S8_D16 hbo]:Condition[W],2.5727764322037703e-08,1.6885104666568646e-08,1.5236958745643383,0.12758470049761236,-7.36643269962605e-09,5.882196134370146e-08,S8_D16 hbo,W,False,0.3029107727943313,False
ch_name[S8_D17 hbo]:Condition[W],8.116599263385206e-09,1.688510466656865e-08,0.48069582177097886,0.6307327011418878,-2.4977597758278553e-08,4.1210796285048966e-08,S8_D17 hbo,W,False,0.7736987800673825,False
ch_name[S8_D18 hbo]:Condition[W],2.5105816515378352e-08,1.688510466656865e-08,1.4868617643268833,0.13705132462489303,-7.988380506285407e-09,5.8200013537042115e-08,S8_D18 hbo,W,False,0.3192081484934217,False
ch_name[S8_D20 hbo]:Condition[W],-1.879893778196883e-09,1.6885104666568646e-08,-0.11133444626605982,0.9113511410214511,-3.497409079986064e-08,3.121430324346687e-08,S8_D20 hbo,W,False,0.9473932765420734,False
ch_name[S9_D17 hbo]:Condition[W],-1.576080845267456e-08,1.688510466656865e-08,-0.933414909999337,0.35060578505019946,-4.885500547433832e-08,1.73333885689892e-08,S9_D17 hbo,W,False,0.5634189034867834,False
ch_name[S9_D19 hbo]:Condition[W],-2.057240614620091e-08,1.6885104666568642e-08,-1.218375991884307,0.223081124161583,-5.3666603167864655e-08,1.2521790875462838e-08,S9_D19 hbo,W,False,0.4146154226841543,False
ch_name[S9_D20 hbo]:Condition[W],-2.42428590138178e-08,1.688510466656865e-08,-1.4357541450019555,0.15107231213933053,-5.733705603548156e-08,8.85133800784596e-09,S9_D20 hbo,W,False,0.3377665636835427,False
ch_name[S9_D21 hbo]:Condition[W],-3.55719712006843e-08,1.6885104666568646e-08,-2.106707177901857,0.035142969635143045,-6.866616822234806e-08,-2.4777741790205506e-09,S9_D21 hbo,W,True,0.14057187854057218,False
